shift_id,restaurant_id,employee_id,employee_name,role,shift_start,shift_end,actual_start,actual_end,hours_worked,hourly_rate,shift_earnings,orders_handled,tips_received,performance_rating,notes
SHIFT10877,burger-blvd-001,EMP041,Employee 70,DELIVERY_MANAGER,2025-09-29T18:00:00,2025-09-30T02:00:00,2025-09-29T18:05:00,2025-09-30T02:16:00,8.18,180,1473,0,0,4,
SHIFT10878,bean-brew-001,EMP083,Employee 71,BARISTA,2025-11-19T06:00:00,2025-11-19T14:00:00,2025-11-19T05:54:00,2025-11-19T13:57:00,8.05,200,1610,0,0,4.4,Training new staff
SHIFT10879,noodle-nation-001,EMP038,Employee 74,SERVER,2025-11-20T06:00:00,2025-11-20T14:00:00,2025-11-20T05:58:00,2025-11-20T13:56:00,7.97,150,1195,61,267.95,3.6,On time
SHIFT10880,burger-blvd-001,EMP071,Employee 91,DELIVERY_MANAGER,2025-09-11T06:00:00,2025-09-11T14:00:00,2025-09-11T05:57:00,2025-09-11T13:57:00,8,180,1440,0,0,4.7,Handled rush hour well
SHIFT10881,golden-spoon-001,EMP022,Employee 64,SERVER,2025-09-30T14:00:00,2025-09-30T22:00:00,2025-09-30T13:48:00,2025-09-30T21:59:00,8.18,150,1227.5,14,238.05,3.8,Handled rush hour well
SHIFT10882,crust-crumble-001,EMP056,Employee 16,CASHIER,2025-11-14T18:00:00,2025-11-15T02:00:00,2025-11-14T17:47:00,2025-11-15T02:09:00,8.37,160,1338.67,0,0,3.8,Handled rush hour well
SHIFT10883,burger-blvd-001,EMP036,Employee 56,CASHIER,2025-11-29T14:00:00,2025-11-29T22:00:00,2025-11-29T13:46:00,2025-11-29T22:13:00,8.45,160,1352,0,0,4.5,Training new staff
SHIFT10884,golden-spoon-001,EMP087,Employee 100,KITCHEN_HELPER,2025-09-29T18:00:00,2025-09-30T02:00:00,2025-09-29T18:05:00,2025-09-30T02:17:00,8.2,130,1066,0,0,4.3,Handled rush hour well
SHIFT10885,burger-blvd-001,EMP088,Employee 63,SERVER,2025-11-22T06:00:00,2025-11-22T14:00:00,2025-11-22T06:01:00,2025-11-22T14:16:00,8.25,150,1237.5,14,95.94,4.1,Handled rush hour well
SHIFT10886,noodle-nation-001,EMP049,Employee 51,CHEF,2025-09-17T14:00:00,2025-09-17T22:00:00,2025-09-17T13:52:00,2025-09-17T21:59:00,8.12,250,2029.17,13,0,3.6,
SHIFT10887,noodle-nation-001,EMP017,Employee 6,CHEF,2025-12-05T18:00:00,2025-12-06T02:00:00,2025-12-05T18:05:00,2025-12-06T02:06:00,8.02,250,2004.17,25,0,4.3,On time
SHIFT10888,burger-blvd-001,EMP083,Employee 23,SERVER,2025-12-01T18:00:00,2025-12-02T02:00:00,2025-12-01T17:49:00,2025-12-02T02:06:00,8.28,150,1242.5,80,425.94,5,Handled rush hour well
SHIFT10889,noodle-nation-001,EMP067,Employee 89,BARISTA,2025-10-27T06:00:00,2025-10-27T14:00:00,2025-10-27T06:02:00,2025-10-27T14:14:00,8.2,200,1640,0,0,4.1,Handled rush hour well
SHIFT10890,sweet-delights-001,EMP100,Employee 83,SERVER,2025-11-01T14:00:00,2025-11-01T22:00:00,2025-11-01T13:49:00,2025-11-01T22:05:00,8.27,150,1240,69,308.68,3.8,On time
SHIFT10891,noodle-nation-001,EMP065,Employee 31,CASHIER,2025-11-06T18:00:00,2025-11-07T02:00:00,2025-11-06T17:57:00,2025-11-07T02:01:00,8.07,160,1290.67,0,0,3.7,Training new staff
SHIFT10892,burger-blvd-001,EMP010,Employee 43,CHEF,2025-09-18T18:00:00,2025-09-19T02:00:00,2025-09-18T17:52:00,2025-09-19T02:14:00,8.37,250,2091.67,54,0,4.5,
SHIFT10893,noodle-nation-001,EMP089,Employee 67,CASHIER,2025-12-04T18:00:00,2025-12-05T02:00:00,2025-12-04T18:00:00,2025-12-05T02:08:00,8.13,160,1301.33,0,0,4.2,Handled rush hour well
SHIFT10894,bean-brew-001,EMP001,Employee 47,SERVER,2025-10-23T06:00:00,2025-10-23T14:00:00,2025-10-23T05:52:00,2025-10-23T14:11:00,8.32,150,1247.5,52,121.97,4.6,Handled rush hour well
SHIFT10895,bean-brew-001,EMP082,Employee 59,SERVER,2025-11-22T06:00:00,2025-11-22T14:00:00,2025-11-22T05:54:00,2025-11-22T13:58:00,8.07,150,1210,73,372,4.6,Handled rush hour well
SHIFT10896,golden-spoon-001,EMP066,Employee 96,KITCHEN_HELPER,2025-11-17T06:00:00,2025-11-17T14:00:00,2025-11-17T06:08:00,2025-11-17T14:12:00,8.07,130,1048.67,0,0,3.9,Training new staff
SHIFT10897,noodle-nation-001,EMP082,Employee 68,SERVER,2025-11-04T18:00:00,2025-11-05T02:00:00,2025-11-04T17:57:00,2025-11-05T01:59:00,8.03,150,1205,22,95.15,4.1,Training new staff
SHIFT10898,sweet-delights-001,EMP048,Employee 85,BARISTA,2025-09-22T06:00:00,2025-09-22T14:00:00,2025-09-22T05:53:00,2025-09-22T14:05:00,8.2,200,1640,0,0,4.5,
SHIFT10899,sweet-delights-001,EMP075,Employee 7,KITCHEN_HELPER,2025-11-02T14:00:00,2025-11-02T22:00:00,2025-11-02T14:09:00,2025-11-02T22:07:00,7.97,130,1035.67,0,0,4.9,On time
SHIFT10900,sweet-delights-001,EMP096,Employee 42,KITCHEN_HELPER,2025-11-11T06:00:00,2025-11-11T14:00:00,2025-11-11T06:07:00,2025-11-11T14:18:00,8.18,130,1063.83,0,0,4.9,Handled rush hour well
SHIFT10901,crust-crumble-001,EMP092,Employee 47,SERVER,2025-11-23T06:00:00,2025-11-23T14:00:00,2025-11-23T06:06:00,2025-11-23T14:00:00,7.9,150,1185,75,406.62,3.8,On time
SHIFT10902,burger-blvd-001,EMP090,Employee 6,BARISTA,2025-10-17T14:00:00,2025-10-17T22:00:00,2025-10-17T14:09:00,2025-10-17T21:53:00,7.73,200,1546.67,0,0,4.5,Handled rush hour well
SHIFT10903,crust-crumble-001,EMP057,Employee 49,SERVER,2025-10-21T14:00:00,2025-10-21T22:00:00,2025-10-21T14:07:00,2025-10-21T22:12:00,8.08,150,1212.5,37,258.11,3.8,Training new staff
SHIFT10904,crust-crumble-001,EMP070,Employee 54,CHEF,2025-11-27T06:00:00,2025-11-27T14:00:00,2025-11-27T06:03:00,2025-11-27T14:19:00,8.27,250,2066.67,46,0,4.7,Handled rush hour well
SHIFT10905,noodle-nation-001,EMP078,Employee 77,CHEF,2025-10-23T18:00:00,2025-10-24T02:00:00,2025-10-23T18:06:00,2025-10-24T01:57:00,7.85,250,1962.5,43,0,4.4,Training new staff
SHIFT10906,golden-spoon-001,EMP080,Employee 50,KITCHEN_HELPER,2025-09-11T18:00:00,2025-09-12T02:00:00,2025-09-11T18:07:00,2025-09-12T01:58:00,7.85,130,1020.5,0,0,4.8,On time
SHIFT10907,golden-spoon-001,EMP087,Employee 52,CHEF,2025-11-05T18:00:00,2025-11-06T02:00:00,2025-11-05T17:59:00,2025-11-06T01:50:00,7.85,250,1962.5,57,0,3.9,
SHIFT10908,sweet-delights-001,EMP064,Employee 45,DELIVERY_MANAGER,2025-10-27T18:00:00,2025-10-28T02:00:00,2025-10-27T18:10:00,2025-10-28T02:17:00,8.12,180,1461,0,0,4.9,
SHIFT10909,sweet-delights-001,EMP034,Employee 100,CASHIER,2025-11-04T14:00:00,2025-11-04T22:00:00,2025-11-04T13:49:00,2025-11-04T22:05:00,8.27,160,1322.67,0,0,5,On time
SHIFT10910,burger-blvd-001,EMP088,Employee 13,BARISTA,2025-09-10T06:00:00,2025-09-10T14:00:00,2025-09-10T06:03:00,2025-09-10T13:50:00,7.78,200,1556.67,0,0,3.9,Handled rush hour well
SHIFT10911,noodle-nation-001,EMP020,Employee 78,BARISTA,2025-11-16T06:00:00,2025-11-16T14:00:00,2025-11-16T05:48:00,2025-11-16T14:06:00,8.3,200,1660,0,0,3.7,On time
SHIFT10912,burger-blvd-001,EMP011,Employee 6,CASHIER,2025-09-29T14:00:00,2025-09-29T22:00:00,2025-09-29T13:56:00,2025-09-29T22:11:00,8.25,160,1320,0,0,4.9,
SHIFT10913,bean-brew-001,EMP099,Employee 90,KITCHEN_HELPER,2025-10-06T18:00:00,2025-10-07T02:00:00,2025-10-06T18:09:00,2025-10-07T01:54:00,7.75,130,1007.5,0,0,4.8,Handled rush hour well
SHIFT10914,noodle-nation-001,EMP035,Employee 55,CHEF,2025-10-21T14:00:00,2025-10-21T22:00:00,2025-10-21T14:01:00,2025-10-21T21:53:00,7.87,250,1966.67,54,0,4.1,Handled rush hour well
SHIFT10915,bean-brew-001,EMP063,Employee 7,CHEF,2025-11-06T14:00:00,2025-11-06T22:00:00,2025-11-06T13:51:00,2025-11-06T22:06:00,8.25,250,2062.5,79,0,4.5,Handled rush hour well
SHIFT10916,bean-brew-001,EMP007,Employee 47,CASHIER,2025-11-26T06:00:00,2025-11-26T14:00:00,2025-11-26T05:46:00,2025-11-26T13:56:00,8.17,160,1306.67,0,0,3.6,Training new staff
SHIFT10917,bean-brew-001,EMP011,Employee 4,DELIVERY_MANAGER,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T06:07:00,2025-09-23T14:06:00,7.98,180,1437,0,0,4.1,Handled rush hour well
SHIFT10918,burger-blvd-001,EMP029,Employee 95,CASHIER,2025-11-21T06:00:00,2025-11-21T14:00:00,2025-11-21T05:50:00,2025-11-21T14:08:00,8.3,160,1328,0,0,3.8,
SHIFT10919,golden-spoon-001,EMP098,Employee 68,SERVER,2025-09-29T18:00:00,2025-09-30T02:00:00,2025-09-29T18:02:00,2025-09-30T02:05:00,8.05,150,1207.5,34,472.67,3.6,Training new staff
SHIFT10920,bean-brew-001,EMP087,Employee 3,DELIVERY_MANAGER,2025-10-21T14:00:00,2025-10-21T22:00:00,2025-10-21T13:56:00,2025-10-21T22:13:00,8.28,180,1491,0,0,4.8,Training new staff
SHIFT10921,burger-blvd-001,EMP078,Employee 50,BARISTA,2025-10-30T14:00:00,2025-10-30T22:00:00,2025-10-30T13:58:00,2025-10-30T22:03:00,8.08,200,1616.67,0,0,3.6,On time
SHIFT10922,sweet-delights-001,EMP016,Employee 8,KITCHEN_HELPER,2025-09-29T14:00:00,2025-09-29T22:00:00,2025-09-29T13:59:00,2025-09-29T22:09:00,8.17,130,1061.67,0,0,4.5,Handled rush hour well
SHIFT10923,bean-brew-001,EMP004,Employee 15,CHEF,2025-11-20T14:00:00,2025-11-20T22:00:00,2025-11-20T13:47:00,2025-11-20T22:10:00,8.38,250,2095.83,50,0,5,Handled rush hour well
SHIFT10924,bean-brew-001,EMP001,Employee 11,CASHIER,2025-10-11T14:00:00,2025-10-11T22:00:00,2025-10-11T14:05:00,2025-10-11T22:17:00,8.2,160,1312,0,0,5,
SHIFT10925,noodle-nation-001,EMP001,Employee 91,DELIVERY_MANAGER,2025-09-24T18:00:00,2025-09-25T02:00:00,2025-09-24T18:08:00,2025-09-25T02:16:00,8.13,180,1464,0,0,4.1,
SHIFT10926,burger-blvd-001,EMP059,Employee 52,KITCHEN_HELPER,2025-09-24T18:00:00,2025-09-25T02:00:00,2025-09-24T18:08:00,2025-09-25T01:58:00,7.83,130,1018.33,0,0,4.1,Handled rush hour well
SHIFT10927,crust-crumble-001,EMP088,Employee 11,BARISTA,2025-11-20T18:00:00,2025-11-21T02:00:00,2025-11-20T18:02:00,2025-11-21T02:12:00,8.17,200,1633.33,0,0,3.9,On time
SHIFT10928,sweet-delights-001,EMP100,Employee 65,CHEF,2025-09-22T18:00:00,2025-09-23T02:00:00,2025-09-22T18:06:00,2025-09-23T02:02:00,7.93,250,1983.33,37,0,3.8,Handled rush hour well
SHIFT10929,burger-blvd-001,EMP086,Employee 25,DELIVERY_MANAGER,2025-10-12T14:00:00,2025-10-12T22:00:00,2025-10-12T13:45:00,2025-10-12T22:13:00,8.47,180,1524,0,0,4.7,Training new staff
SHIFT10930,bean-brew-001,EMP047,Employee 3,BARISTA,2025-11-03T18:00:00,2025-11-04T02:00:00,2025-11-03T18:04:00,2025-11-04T01:53:00,7.82,200,1563.33,0,0,4.4,Training new staff
SHIFT10931,golden-spoon-001,EMP014,Employee 55,CHEF,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T06:03:00,2025-09-23T13:58:00,7.92,250,1979.17,27,0,4.3,Handled rush hour well
SHIFT10932,noodle-nation-001,EMP002,Employee 55,DELIVERY_MANAGER,2025-11-25T14:00:00,2025-11-25T22:00:00,2025-11-25T13:48:00,2025-11-25T22:05:00,8.28,180,1491,0,0,4.7,
SHIFT10933,golden-spoon-001,EMP031,Employee 96,CHEF,2025-11-24T06:00:00,2025-11-24T14:00:00,2025-11-24T06:05:00,2025-11-24T14:04:00,7.98,250,1995.83,75,0,4.9,Training new staff
SHIFT10934,crust-crumble-001,EMP011,Employee 69,BARISTA,2025-12-01T18:00:00,2025-12-02T02:00:00,2025-12-01T17:46:00,2025-12-02T01:54:00,8.13,200,1626.67,0,0,3.8,Training new staff
SHIFT10935,sweet-delights-001,EMP008,Employee 93,DELIVERY_MANAGER,2025-09-24T14:00:00,2025-09-24T22:00:00,2025-09-24T13:54:00,2025-09-24T22:00:00,8.1,180,1458,0,0,4.7,
SHIFT10936,sweet-delights-001,EMP012,Employee 82,KITCHEN_HELPER,2025-10-01T14:00:00,2025-10-01T22:00:00,2025-10-01T13:53:00,2025-10-01T21:54:00,8.02,130,1042.17,0,0,3.9,On time
SHIFT10937,sweet-delights-001,EMP017,Employee 92,DELIVERY_MANAGER,2025-09-22T14:00:00,2025-09-22T22:00:00,2025-09-22T14:08:00,2025-09-22T22:05:00,7.95,180,1431,0,0,3.9,Training new staff
SHIFT10938,crust-crumble-001,EMP043,Employee 81,KITCHEN_HELPER,2025-10-31T06:00:00,2025-10-31T14:00:00,2025-10-31T05:45:00,2025-10-31T14:13:00,8.47,130,1100.67,0,0,3.9,Handled rush hour well
SHIFT10939,crust-crumble-001,EMP023,Employee 51,BARISTA,2025-11-11T06:00:00,2025-11-11T14:00:00,2025-11-11T06:10:00,2025-11-11T14:16:00,8.1,200,1620,0,0,3.7,Handled rush hour well
SHIFT10940,noodle-nation-001,EMP059,Employee 34,CHEF,2025-09-28T18:00:00,2025-09-29T02:00:00,2025-09-28T17:47:00,2025-09-29T02:05:00,8.3,250,2075,68,0,4.8,On time
SHIFT10941,sweet-delights-001,EMP066,Employee 52,CHEF,2025-11-19T18:00:00,2025-11-20T02:00:00,2025-11-19T18:10:00,2025-11-20T02:01:00,7.85,250,1962.5,44,0,5,Training new staff
SHIFT10942,golden-spoon-001,EMP027,Employee 27,SERVER,2025-11-24T14:00:00,2025-11-24T22:00:00,2025-11-24T14:01:00,2025-11-24T22:04:00,8.05,150,1207.5,78,102.45,4.8,On time
SHIFT10943,burger-blvd-001,EMP044,Employee 46,CASHIER,2025-12-05T06:00:00,2025-12-05T14:00:00,2025-12-05T06:09:00,2025-12-05T13:52:00,7.72,160,1234.67,0,0,4.3,On time
SHIFT10944,bean-brew-001,EMP065,Employee 24,SERVER,2025-10-29T06:00:00,2025-10-29T14:00:00,2025-10-29T05:59:00,2025-10-29T14:17:00,8.3,150,1245,78,185.1,3.7,Training new staff
SHIFT10945,noodle-nation-001,EMP014,Employee 54,DELIVERY_MANAGER,2025-11-01T06:00:00,2025-11-01T14:00:00,2025-11-01T06:01:00,2025-11-01T13:56:00,7.92,180,1425,0,0,4.3,
SHIFT10946,bean-brew-001,EMP081,Employee 15,BARISTA,2025-10-15T06:00:00,2025-10-15T14:00:00,2025-10-15T05:49:00,2025-10-15T14:15:00,8.43,200,1686.67,0,0,4.7,Training new staff
SHIFT10947,bean-brew-001,EMP018,Employee 67,SERVER,2025-09-18T18:00:00,2025-09-19T02:00:00,2025-09-18T18:04:00,2025-09-19T02:18:00,8.23,150,1235,36,74.49,3.5,Training new staff
SHIFT10948,noodle-nation-001,EMP084,Employee 50,CASHIER,2025-11-29T06:00:00,2025-11-29T14:00:00,2025-11-29T06:07:00,2025-11-29T14:05:00,7.97,160,1274.67,0,0,3.8,Training new staff
SHIFT10949,golden-spoon-001,EMP083,Employee 67,CHEF,2025-11-03T14:00:00,2025-11-03T22:00:00,2025-11-03T14:05:00,2025-11-03T22:14:00,8.15,250,2037.5,39,0,4.5,On time
SHIFT10950,burger-blvd-001,EMP067,Employee 86,CHEF,2025-10-17T14:00:00,2025-10-17T22:00:00,2025-10-17T14:03:00,2025-10-17T22:01:00,7.97,250,1991.67,70,0,4,Training new staff
SHIFT10951,crust-crumble-001,EMP083,Employee 46,DELIVERY_MANAGER,2025-12-07T18:00:00,2025-12-08T02:00:00,2025-12-07T18:07:00,2025-12-08T02:16:00,8.15,180,1467,0,0,4.3,
SHIFT10952,crust-crumble-001,EMP044,Employee 33,SERVER,2025-10-26T14:00:00,2025-10-26T22:00:00,2025-10-26T13:45:00,2025-10-26T22:10:00,8.42,150,1262.5,45,171.78,3.8,
SHIFT10953,bean-brew-001,EMP019,Employee 6,BARISTA,2025-11-01T06:00:00,2025-11-01T14:00:00,2025-11-01T06:02:00,2025-11-01T14:10:00,8.13,200,1626.67,0,0,4.6,
SHIFT10954,burger-blvd-001,EMP025,Employee 4,SERVER,2025-11-22T06:00:00,2025-11-22T14:00:00,2025-11-22T05:46:00,2025-11-22T14:17:00,8.52,150,1277.5,65,279.06,4.4,Training new staff
SHIFT10955,sweet-delights-001,EMP055,Employee 87,KITCHEN_HELPER,2025-09-24T14:00:00,2025-09-24T22:00:00,2025-09-24T13:46:00,2025-09-24T22:16:00,8.5,130,1105,0,0,4.8,
SHIFT10956,noodle-nation-001,EMP034,Employee 93,BARISTA,2025-12-06T14:00:00,2025-12-06T22:00:00,2025-12-06T13:57:00,2025-12-06T21:59:00,8.03,200,1606.67,0,0,5,Handled rush hour well
SHIFT10957,burger-blvd-001,EMP055,Employee 97,DELIVERY_MANAGER,2025-09-22T18:00:00,2025-09-23T02:00:00,2025-09-22T18:03:00,2025-09-23T02:05:00,8.03,180,1446,0,0,4.4,Handled rush hour well
SHIFT10958,bean-brew-001,EMP099,Employee 93,SERVER,2025-11-22T14:00:00,2025-11-22T22:00:00,2025-11-22T13:51:00,2025-11-22T21:51:00,8,150,1200,47,268.74,4.1,
SHIFT10959,golden-spoon-001,EMP092,Employee 46,DELIVERY_MANAGER,2025-09-22T14:00:00,2025-09-22T22:00:00,2025-09-22T13:48:00,2025-09-22T22:02:00,8.23,180,1482,0,0,4.4,Handled rush hour well
SHIFT10960,sweet-delights-001,EMP037,Employee 69,CHEF,2025-09-18T18:00:00,2025-09-19T02:00:00,2025-09-18T17:53:00,2025-09-19T02:16:00,8.38,250,2095.83,39,0,4.3,Handled rush hour well
SHIFT10961,bean-brew-001,EMP091,Employee 68,SERVER,2025-09-13T14:00:00,2025-09-13T22:00:00,2025-09-13T13:48:00,2025-09-13T22:07:00,8.32,150,1247.5,77,273.35,4.5,Training new staff
SHIFT10962,noodle-nation-001,EMP011,Employee 57,DELIVERY_MANAGER,2025-09-12T18:00:00,2025-09-13T02:00:00,2025-09-12T18:10:00,2025-09-13T02:11:00,8.02,180,1443,0,0,4.7,
SHIFT10963,noodle-nation-001,EMP030,Employee 84,KITCHEN_HELPER,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T18:06:00,2025-09-24T01:57:00,7.85,130,1020.5,0,0,4.4,On time
SHIFT10964,noodle-nation-001,EMP037,Employee 97,CHEF,2025-09-14T14:00:00,2025-09-14T22:00:00,2025-09-14T13:54:00,2025-09-14T22:19:00,8.42,250,2104.17,75,0,4.8,
SHIFT10965,burger-blvd-001,EMP091,Employee 11,BARISTA,2025-10-05T06:00:00,2025-10-05T14:00:00,2025-10-05T05:48:00,2025-10-05T14:10:00,8.37,200,1673.33,0,0,4.2,Handled rush hour well
SHIFT10966,bean-brew-001,EMP078,Employee 51,KITCHEN_HELPER,2025-10-23T06:00:00,2025-10-23T14:00:00,2025-10-23T06:05:00,2025-10-23T14:15:00,8.17,130,1061.67,0,0,3.8,Handled rush hour well
SHIFT10967,bean-brew-001,EMP073,Employee 19,CASHIER,2025-11-12T18:00:00,2025-11-13T02:00:00,2025-11-12T18:08:00,2025-11-13T01:56:00,7.8,160,1248,0,0,3.7,
SHIFT10968,golden-spoon-001,EMP068,Employee 74,KITCHEN_HELPER,2025-10-04T06:00:00,2025-10-04T14:00:00,2025-10-04T06:00:00,2025-10-04T13:51:00,7.85,130,1020.5,0,0,4.1,
SHIFT10969,noodle-nation-001,EMP075,Employee 44,CHEF,2025-12-04T18:00:00,2025-12-05T02:00:00,2025-12-04T18:09:00,2025-12-05T02:11:00,8.03,250,2008.33,76,0,4,On time
SHIFT10970,crust-crumble-001,EMP059,Employee 13,SERVER,2025-10-28T06:00:00,2025-10-28T14:00:00,2025-10-28T05:53:00,2025-10-28T14:13:00,8.33,150,1250,35,468.13,4,Handled rush hour well
SHIFT10971,golden-spoon-001,EMP014,Employee 31,KITCHEN_HELPER,2025-10-10T06:00:00,2025-10-10T14:00:00,2025-10-10T06:07:00,2025-10-10T13:55:00,7.8,130,1014,0,0,3.8,On time
SHIFT10972,bean-brew-001,EMP087,Employee 24,CASHIER,2025-10-10T14:00:00,2025-10-10T22:00:00,2025-10-10T14:02:00,2025-10-10T21:52:00,7.83,160,1253.33,0,0,4.2,On time
SHIFT10973,noodle-nation-001,EMP091,Employee 92,CASHIER,2025-09-21T18:00:00,2025-09-22T02:00:00,2025-09-21T17:53:00,2025-09-22T02:02:00,8.15,160,1304,0,0,4.8,
SHIFT10974,noodle-nation-001,EMP067,Employee 2,BARISTA,2025-10-20T18:00:00,2025-10-21T02:00:00,2025-10-20T17:47:00,2025-10-21T02:06:00,8.32,200,1663.33,0,0,4.7,Training new staff
SHIFT10975,crust-crumble-001,EMP061,Employee 30,DELIVERY_MANAGER,2025-10-30T06:00:00,2025-10-30T14:00:00,2025-10-30T05:46:00,2025-10-30T13:58:00,8.2,180,1476,0,0,4.4,
SHIFT10976,burger-blvd-001,EMP087,Employee 28,SERVER,2025-09-12T06:00:00,2025-09-12T14:00:00,2025-09-12T05:46:00,2025-09-12T14:01:00,8.25,150,1237.5,79,172.68,4.9,On time
SHIFT10977,crust-crumble-001,EMP027,Employee 6,KITCHEN_HELPER,2025-12-01T14:00:00,2025-12-01T22:00:00,2025-12-01T14:01:00,2025-12-01T22:15:00,8.23,130,1070.33,0,0,4.7,On time
SHIFT10978,noodle-nation-001,EMP084,Employee 51,CHEF,2025-11-07T14:00:00,2025-11-07T22:00:00,2025-11-07T14:03:00,2025-11-07T22:16:00,8.22,250,2054.17,64,0,4.2,Handled rush hour well
SHIFT10979,bean-brew-001,EMP039,Employee 100,SERVER,2025-09-12T06:00:00,2025-09-12T14:00:00,2025-09-12T05:56:00,2025-09-12T14:04:00,8.13,150,1220,57,390.72,4.7,Handled rush hour well
SHIFT10980,crust-crumble-001,EMP030,Employee 92,SERVER,2025-12-02T06:00:00,2025-12-02T14:00:00,2025-12-02T05:47:00,2025-12-02T14:20:00,8.55,150,1282.5,40,220.29,4.5,
SHIFT10981,golden-spoon-001,EMP089,Employee 73,SERVER,2025-10-03T18:00:00,2025-10-04T02:00:00,2025-10-03T18:08:00,2025-10-04T02:12:00,8.07,150,1210,41,310.92,3.8,
SHIFT10982,golden-spoon-001,EMP001,Employee 77,BARISTA,2025-11-21T14:00:00,2025-11-21T22:00:00,2025-11-21T14:03:00,2025-11-21T21:59:00,7.93,200,1586.67,0,0,4.3,Handled rush hour well
SHIFT10983,noodle-nation-001,EMP089,Employee 10,SERVER,2025-12-09T06:00:00,2025-12-09T14:00:00,2025-12-09T05:46:00,2025-12-09T14:04:00,8.3,150,1245,58,380.12,4.4,On time
SHIFT10984,noodle-nation-001,EMP076,Employee 36,CHEF,2025-11-20T06:00:00,2025-11-20T14:00:00,2025-11-20T05:56:00,2025-11-20T13:51:00,7.92,250,1979.17,72,0,3.9,
SHIFT10985,noodle-nation-001,EMP049,Employee 92,CHEF,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T13:53:00,2025-11-18T21:57:00,8.07,250,2016.67,55,0,4.6,
SHIFT10986,bean-brew-001,EMP097,Employee 78,SERVER,2025-12-04T14:00:00,2025-12-04T22:00:00,2025-12-04T13:57:00,2025-12-04T21:59:00,8.03,150,1205,28,417.85,4.5,Handled rush hour well
SHIFT10987,noodle-nation-001,EMP069,Employee 26,CASHIER,2025-10-25T18:00:00,2025-10-26T02:00:00,2025-10-25T18:07:00,2025-10-26T02:00:00,7.88,160,1261.33,0,0,3.5,
SHIFT10988,bean-brew-001,EMP007,Employee 39,CASHIER,2025-11-23T14:00:00,2025-11-23T22:00:00,2025-11-23T13:54:00,2025-11-23T22:06:00,8.2,160,1312,0,0,4.9,Training new staff
SHIFT10989,crust-crumble-001,EMP019,Employee 94,BARISTA,2025-10-14T14:00:00,2025-10-14T22:00:00,2025-10-14T14:09:00,2025-10-14T22:08:00,7.98,200,1596.67,0,0,4.7,On time
SHIFT10990,golden-spoon-001,EMP091,Employee 17,BARISTA,2025-11-05T06:00:00,2025-11-05T14:00:00,2025-11-05T05:55:00,2025-11-05T14:17:00,8.37,200,1673.33,0,0,4.3,
SHIFT10991,sweet-delights-001,EMP021,Employee 15,SERVER,2025-09-29T14:00:00,2025-09-29T22:00:00,2025-09-29T13:50:00,2025-09-29T21:53:00,8.05,150,1207.5,30,478.55,4.7,Training new staff
SHIFT10992,sweet-delights-001,EMP073,Employee 86,KITCHEN_HELPER,2025-10-19T18:00:00,2025-10-20T02:00:00,2025-10-19T17:54:00,2025-10-20T01:55:00,8.02,130,1042.17,0,0,4.3,On time
SHIFT10993,crust-crumble-001,EMP089,Employee 42,CASHIER,2025-11-06T14:00:00,2025-11-06T22:00:00,2025-11-06T14:00:00,2025-11-06T22:03:00,8.05,160,1288,0,0,3.6,Training new staff
SHIFT10994,burger-blvd-001,EMP049,Employee 71,CHEF,2025-12-05T14:00:00,2025-12-05T22:00:00,2025-12-05T13:55:00,2025-12-05T21:53:00,7.97,250,1991.67,11,0,3.5,Training new staff
SHIFT10995,bean-brew-001,EMP061,Employee 41,DELIVERY_MANAGER,2025-11-21T14:00:00,2025-11-21T22:00:00,2025-11-21T14:01:00,2025-11-21T22:04:00,8.05,180,1449,0,0,4.3,On time
SHIFT10996,bean-brew-001,EMP007,Employee 44,CHEF,2025-10-10T06:00:00,2025-10-10T14:00:00,2025-10-10T05:59:00,2025-10-10T14:13:00,8.23,250,2058.33,70,0,3.6,Training new staff
SHIFT10997,bean-brew-001,EMP040,Employee 13,KITCHEN_HELPER,2025-09-24T18:00:00,2025-09-25T02:00:00,2025-09-24T18:01:00,2025-09-25T01:57:00,7.93,130,1031.33,0,0,3.8,On time
SHIFT10998,sweet-delights-001,EMP044,Employee 70,BARISTA,2025-09-12T06:00:00,2025-09-12T14:00:00,2025-09-12T05:45:00,2025-09-12T13:54:00,8.15,200,1630,0,0,4.9,On time
SHIFT10999,sweet-delights-001,EMP098,Employee 5,CHEF,2025-09-18T06:00:00,2025-09-18T14:00:00,2025-09-18T05:58:00,2025-09-18T13:50:00,7.87,250,1966.67,66,0,4.5,Training new staff
SHIFT11000,sweet-delights-001,EMP024,Employee 75,CASHIER,2025-12-02T14:00:00,2025-12-02T22:00:00,2025-12-02T14:00:00,2025-12-02T22:17:00,8.28,160,1325.33,0,0,4.5,Training new staff
