order_id,restaurant_id,customer_id,order_channel,order_type,created_at,status,payment_method,payment_status,subtotal,tax,delivery_fee,discount,tip_amount,total_amount,delivery_time_min,is_on_time,customer_rating,items_count,time_slot,is_weekend,is_holiday
ORD19986,sweet-delights-001,CUST5010,SWIGGY,DELIVERY,2025-11-28T20:08:43,COMPLETED,CASH,SUCCESS,233.5,23.35,50,14.32,38.94,274.7,33,TRUE,3,6,DINNER,FALSE,FALSE
ORD19987,bean-brew-001,CUST5015,DINE_IN,DINE_IN,2025-11-28T19:47:15,COMPLETED,WALLET,SUCCESS,428.33,42.83,0,99.39,0,503.92,0,TRUE,5,4,DINNER,FALSE,FALSE
ORD19988,crust-crumble-001,CUST5163,DRIVE_THRU,TAKEAWAY,2025-11-28T12:23:34,COMPLETED,CARD,SUCCESS,599.09,59.91,0,18.79,0,704.82,0,FALSE,4,5,LUNCH,FALSE,FALSE
ORD19989,sweet-delights-002,CUST5047,ZOMATO,DELIVERY,2025-11-28T09:50:52,COMPLETED,CASH,SUCCESS,323.81,32.38,66,6.61,80.31,380.96,40,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD19990,sweet-delights-002,CUST5437,WEBSITE,DELIVERY,2025-11-28T09:32:39,COMPLETED,WALLET,SUCCESS,85,8.5,71,16.77,40.45,100,29,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD19991,sweet-delights-001,CUST5325,WEBSITE,DELIVERY,2025-11-28T14:41:00,COMPLETED,CARD,SUCCESS,202.22,20.22,41,48.25,93.96,237.91,34,TRUE,3,5,LUNCH,FALSE,FALSE
ORD19992,bean-brew-001,CUST5478,DINE_IN,DINE_IN,2025-11-28T10:24:08,COMPLETED,UPI,SUCCESS,285.39,28.54,0,58.92,0,335.75,0,FALSE,5,1,BREAKFAST,FALSE,FALSE
ORD19993,burger-blvd-001,CUST5045,DRIVE_THRU,TAKEAWAY,2025-11-28T13:07:26,COMPLETED,CARD,SUCCESS,306.77,30.68,0,73.59,0,360.9,0,TRUE,4,6,LUNCH,FALSE,FALSE
ORD19994,sweet-delights-001,CUST5198,SWIGGY,DELIVERY,2025-11-28T04:57:31,COMPLETED,CARD,SUCCESS,309.36,30.94,54,71.64,97.98,363.95,17,TRUE,3,4,LATE_NIGHT,FALSE,FALSE
ORD19995,bean-brew-001,CUST5190,DINE_IN,DINE_IN,2025-11-28T21:20:49,COMPLETED,UPI,SUCCESS,247.85,24.79,0,22.01,0,291.59,0,TRUE,5,6,DINNER,FALSE,FALSE
ORD19996,golden-spoon-001,CUST5400,RESERVATION,DINE_IN,2025-11-28T20:17:15,COMPLETED,WALLET,SUCCESS,1632.56,163.26,0,312.77,0,1920.66,0,FALSE,5,2,DINNER,FALSE,FALSE
ORD19997,noodle-nation-001,CUST5289,DUNZO,DELIVERY,2025-11-28T20:41:39,COMPLETED,CASH,SUCCESS,320.81,32.08,72,41.03,34.69,377.43,15,TRUE,5,6,DINNER,FALSE,FALSE
ORD19998,noodle-nation-001,CUST5256,DUNZO,DELIVERY,2025-11-28T20:58:09,COMPLETED,UPI,SUCCESS,885.45,88.54,38,56.09,98.76,1041.7,36,TRUE,4,3,DINNER,FALSE,FALSE
ORD19999,burger-blvd-001,CUST5243,DINE_IN,DINE_IN,2025-11-28T21:05:02,COMPLETED,WALLET,SUCCESS,243.79,24.38,0,47.82,0,286.81,0,FALSE,4,4,DINNER,FALSE,FALSE
ORD20000,crust-crumble-001,CUST5165,ZOMATO,DELIVERY,2025-11-28T14:30:25,COMPLETED,UPI,SUCCESS,719.5,71.95,45,129.93,74.03,846.47,27,TRUE,5,5,LUNCH,FALSE,FALSE
ORD20001,sweet-delights-002,CUST5045,SWIGGY,DELIVERY,2025-11-28T13:22:26,COMPLETED,CASH,SUCCESS,259.03,25.9,70,30.14,17.45,304.74,15,TRUE,3,4,LUNCH,FALSE,FALSE
ORD20002,bean-brew-001,CUST5470,TAKEAWAY,DINE_IN,2025-11-28T12:23:06,COMPLETED,WALLET,SUCCESS,352.79,35.28,0,65.85,0,415.04,0,FALSE,4,5,LUNCH,FALSE,FALSE
ORD20003,sweet-delights-002,CUST5032,DRIVE_THRU,TAKEAWAY,2025-11-28T13:58:50,COMPLETED,WALLET,SUCCESS,226.34,22.63,0,22.9,0,266.28,0,TRUE,4,3,LUNCH,FALSE,FALSE
ORD20004,crust-crumble-001,CUST5444,DRIVE_THRU,TAKEAWAY,2025-11-28T13:59:55,COMPLETED,CASH,SUCCESS,501.01,50.1,0,10.93,0,589.42,0,FALSE,4,6,LUNCH,FALSE,FALSE
ORD20005,bean-brew-001,CUST5128,TAKEAWAY,DINE_IN,2025-11-28T19:16:35,COMPLETED,WALLET,SUCCESS,85,8.5,0,3.97,0,100,0,TRUE,4,5,DINNER,FALSE,FALSE
ORD20006,golden-spoon-001,CUST5241,RESERVATION,DINE_IN,2025-11-28T20:46:45,COMPLETED,WALLET,SUCCESS,8240.05,824,0,1027.09,0,9694.18,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD20007,noodle-nation-001,CUST5492,ZOMATO,DELIVERY,2025-11-28T19:17:50,COMPLETED,WALLET,SUCCESS,497.4,49.74,64,84.19,89.49,585.17,20,TRUE,4,2,DINNER,FALSE,FALSE
ORD20008,sweet-delights-001,CUST5152,ZOMATO,DELIVERY,2025-11-28T13:13:48,COMPLETED,CASH,SUCCESS,252.21,25.22,56,12,20.1,296.72,47,TRUE,4,1,LUNCH,FALSE,FALSE
ORD20009,bean-brew-001,CUST5251,DINE_IN,DINE_IN,2025-11-28T20:45:26,COMPLETED,CARD,SUCCESS,413.25,41.32,0,10.68,0,486.18,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD20010,sweet-delights-002,CUST5301,WEBSITE,DELIVERY,2025-11-28T12:47:34,COMPLETED,CARD,SUCCESS,228.81,22.88,52,32.29,47.65,269.18,33,FALSE,5,3,LUNCH,FALSE,FALSE
ORD20011,sweet-delights-001,CUST5421,SWIGGY,DELIVERY,2025-11-28T08:20:55,COMPLETED,UPI,SUCCESS,395.27,39.53,65,29.05,72.71,465.03,42,TRUE,3,5,BREAKFAST,FALSE,FALSE
ORD20012,noodle-nation-001,CUST5438,ZOMATO,DELIVERY,2025-11-28T20:29:56,COMPLETED,UPI,SUCCESS,85,8.5,31,17.82,64.62,100,36,FALSE,3,1,DINNER,FALSE,FALSE
ORD20013,crust-crumble-001,CUST5410,DINE_IN,DINE_IN,2025-11-28T19:46:44,COMPLETED,WALLET,SUCCESS,273.27,27.33,0,25.51,0,321.5,0,TRUE,4,3,DINNER,FALSE,FALSE
ORD20014,sweet-delights-001,CUST5003,DRIVE_THRU,TAKEAWAY,2025-11-28T09:42:16,COMPLETED,CARD,SUCCESS,274,27.4,0,15.82,0,322.35,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD20015,bean-brew-001,CUST5136,TAKEAWAY,DINE_IN,2025-11-28T19:03:39,COMPLETED,CARD,SUCCESS,491.03,49.1,0,51.89,0,577.68,0,TRUE,3,3,DINNER,FALSE,FALSE
ORD20016,crust-crumble-001,CUST5207,ZOMATO,DELIVERY,2025-11-28T21:15:43,COMPLETED,CARD,SUCCESS,812.26,81.23,76,36.47,20.74,955.6,50,FALSE,5,5,DINNER,FALSE,FALSE
ORD20017,bean-brew-001,CUST5146,TAKEAWAY,DINE_IN,2025-11-28T13:59:34,CANCELLED,WALLET,FAILED,295.08,29.51,0,48.66,0,347.15,0,TRUE,,1,LUNCH,FALSE,FALSE
ORD20018,bean-brew-001,CUST5402,TAKEAWAY,DINE_IN,2025-11-28T03:10:20,CANCELLED,UPI,FAILED,376.32,37.63,0,92.84,0,442.73,0,TRUE,,3,LATE_NIGHT,FALSE,FALSE
ORD20019,burger-blvd-001,CUST5468,DINE_IN,DINE_IN,2025-11-28T12:55:49,COMPLETED,CASH,SUCCESS,396.23,39.62,0,35.34,0,466.15,0,TRUE,4,4,LUNCH,FALSE,FALSE
ORD20020,sweet-delights-002,CUST5330,ZOMATO,DELIVERY,2025-11-28T14:19:16,COMPLETED,CASH,SUCCESS,323.52,32.35,32,62.24,87.26,380.62,15,TRUE,5,4,LUNCH,FALSE,FALSE
ORD20021,bean-brew-001,CUST5443,DINE_IN,DINE_IN,2025-11-28T20:23:04,CANCELLED,UPI,FAILED,558.53,55.85,0,3.22,0,657.1,0,FALSE,,3,DINNER,FALSE,FALSE
ORD20022,crust-crumble-001,CUST5116,DRIVE_THRU,TAKEAWAY,2025-11-28T13:04:22,CANCELLED,CASH,FAILED,524.51,52.45,0,34.34,0,617.07,0,TRUE,,2,LUNCH,FALSE,FALSE
ORD20023,bean-brew-001,CUST5245,DINE_IN,DINE_IN,2025-11-28T09:23:15,COMPLETED,WALLET,SUCCESS,420,42,0,96.97,0,494.12,0,TRUE,4,6,BREAKFAST,FALSE,FALSE
ORD20024,bean-brew-001,CUST5455,TAKEAWAY,DINE_IN,2025-11-28T19:28:52,COMPLETED,CARD,SUCCESS,689.18,68.92,0,149.42,0,810.79,0,FALSE,5,5,DINNER,FALSE,FALSE
ORD20025,sweet-delights-001,CUST5425,WEBSITE,DELIVERY,2025-11-28T10:18:44,COMPLETED,CASH,SUCCESS,289.15,28.91,75,62.04,61.3,340.17,41,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD20026,sweet-delights-001,CUST5196,DINE_IN,DINE_IN,2025-11-28T10:51:08,COMPLETED,CASH,SUCCESS,254.36,25.44,0,55.94,0,299.24,0,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD20027,bean-brew-001,CUST5097,DINE_IN,DINE_IN,2025-11-28T14:24:45,COMPLETED,CARD,SUCCESS,407.21,40.72,0,42.98,0,479.07,0,FALSE,5,5,LUNCH,FALSE,FALSE
ORD20028,sweet-delights-001,CUST5282,SWIGGY,DELIVERY,2025-11-28T09:43:38,COMPLETED,WALLET,SUCCESS,214.13,21.41,30,46.69,35.31,251.91,41,TRUE,4,3,BREAKFAST,FALSE,FALSE
ORD20029,noodle-nation-001,CUST5324,ZOMATO,DELIVERY,2025-11-28T13:46:55,COMPLETED,UPI,SUCCESS,475.07,47.51,38,83.12,46.95,558.91,23,TRUE,5,2,LUNCH,FALSE,FALSE
ORD20030,sweet-delights-002,CUST5311,SWIGGY,DELIVERY,2025-11-28T13:31:07,COMPLETED,UPI,SUCCESS,312.23,31.22,40,0.3,34.1,367.33,19,TRUE,5,6,LUNCH,FALSE,FALSE
ORD20031,bean-brew-001,CUST5331,TAKEAWAY,DINE_IN,2025-11-28T13:46:48,COMPLETED,CARD,SUCCESS,127.2,12.72,0,12.67,0,149.65,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD20032,burger-blvd-001,CUST5022,SWIGGY,DELIVERY,2025-11-28T14:18:32,COMPLETED,UPI,SUCCESS,319.15,31.92,40,62.77,17.86,375.48,31,TRUE,5,4,LUNCH,FALSE,FALSE
ORD20033,sweet-delights-001,CUST5306,DINE_IN,DINE_IN,2025-11-28T20:56:37,COMPLETED,UPI,SUCCESS,186.57,18.66,0,36.99,0,219.5,0,FALSE,4,5,DINNER,FALSE,FALSE
ORD20034,sweet-delights-002,CUST5374,DRIVE_THRU,TAKEAWAY,2025-11-28T20:31:57,COMPLETED,WALLET,SUCCESS,430.35,43.03,0,24.96,0,506.29,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD20035,burger-blvd-001,CUST5335,DRIVE_THRU,TAKEAWAY,2025-11-28T20:53:18,COMPLETED,CARD,SUCCESS,414.36,41.44,0,33.09,0,487.49,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD20036,sweet-delights-001,CUST5228,ZOMATO,DELIVERY,2025-11-28T10:30:30,COMPLETED,CARD,SUCCESS,216.67,21.67,34,43.23,62.63,254.91,47,FALSE,3,5,BREAKFAST,FALSE,FALSE
ORD20037,sweet-delights-002,CUST5196,DINE_IN,DINE_IN,2025-11-28T19:21:56,COMPLETED,WALLET,SUCCESS,361.1,36.11,0,38.56,0,424.82,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD20038,sweet-delights-001,CUST5125,WEBSITE,DELIVERY,2025-11-28T09:59:42,COMPLETED,WALLET,SUCCESS,177.03,17.7,45,19.37,63.63,208.28,46,TRUE,3,4,BREAKFAST,FALSE,FALSE
ORD20039,sweet-delights-002,CUST5006,ZOMATO,DELIVERY,2025-11-28T08:08:21,COMPLETED,UPI,SUCCESS,281.03,28.1,59,6.35,84.09,330.62,41,TRUE,4,2,BREAKFAST,FALSE,FALSE
ORD20040,noodle-nation-001,CUST5156,ZOMATO,DELIVERY,2025-11-28T14:45:38,CANCELLED,WALLET,FAILED,96.25,9.62,65,22.19,86.91,113.23,28,TRUE,,2,LUNCH,FALSE,FALSE
ORD20041,sweet-delights-002,CUST5441,DINE_IN,DINE_IN,2025-11-28T08:44:37,CANCELLED,UPI,FAILED,355.97,35.6,0,84.54,0,418.79,0,TRUE,,1,BREAKFAST,FALSE,FALSE
ORD20042,sweet-delights-002,CUST5445,DINE_IN,DINE_IN,2025-11-28T09:44:13,COMPLETED,UPI,SUCCESS,237.32,23.73,0,33.4,0,279.2,0,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD20043,crust-crumble-001,CUST5004,SWIGGY,DELIVERY,2025-11-28T21:38:40,COMPLETED,UPI,SUCCESS,326.06,32.61,75,20.81,90.54,383.6,15,FALSE,3,6,DINNER,FALSE,FALSE
ORD20044,sweet-delights-002,CUST5208,WEBSITE,DELIVERY,2025-11-28T13:52:41,CANCELLED,CASH,FAILED,298.47,29.85,73,1.29,90.17,351.14,43,TRUE,,4,LUNCH,FALSE,FALSE
ORD20045,sweet-delights-002,CUST5079,DRIVE_THRU,TAKEAWAY,2025-11-28T20:12:31,COMPLETED,WALLET,SUCCESS,328.93,32.89,0,71.54,0,386.98,0,FALSE,4,3,DINNER,FALSE,FALSE
ORD20046,golden-spoon-001,CUST5350,RESERVATION,DINE_IN,2025-11-28T20:37:23,COMPLETED,WALLET,SUCCESS,2578.89,257.89,0,129.15,0,3033.99,0,TRUE,4,1,DINNER,FALSE,FALSE
ORD20047,crust-crumble-001,CUST5352,WEBSITE,DELIVERY,2025-11-28T14:12:37,COMPLETED,CASH,SUCCESS,511.84,51.18,75,13.92,99.58,602.16,32,FALSE,4,1,LUNCH,FALSE,FALSE
ORD20048,crust-crumble-001,CUST5377,SWIGGY,DELIVERY,2025-11-28T20:02:31,COMPLETED,WALLET,SUCCESS,734.73,73.47,66,115.28,54.5,864.39,34,TRUE,3,2,DINNER,FALSE,FALSE
ORD20049,burger-blvd-001,CUST5213,WEBSITE,DELIVERY,2025-11-28T20:03:09,COMPLETED,UPI,SUCCESS,277.56,27.76,46,50.74,47.37,326.54,44,TRUE,5,6,DINNER,FALSE,FALSE
ORD20050,burger-blvd-001,CUST5143,DRIVE_THRU,TAKEAWAY,2025-11-28T20:48:05,COMPLETED,CASH,SUCCESS,288.03,28.8,0,3.26,0,338.86,0,FALSE,4,3,DINNER,FALSE,FALSE
ORD20051,sweet-delights-001,CUST5474,DINE_IN,DINE_IN,2025-11-28T08:34:35,COMPLETED,WALLET,SUCCESS,254.35,25.43,0,24.51,0,299.23,0,TRUE,3,5,BREAKFAST,FALSE,FALSE
ORD20052,bean-brew-001,CUST5138,TAKEAWAY,DINE_IN,2025-11-28T10:11:56,COMPLETED,CASH,SUCCESS,288.64,28.86,0,54.72,0,339.58,0,TRUE,4,1,BREAKFAST,FALSE,FALSE
ORD20053,sweet-delights-002,CUST5066,DRIVE_THRU,TAKEAWAY,2025-11-28T13:53:33,COMPLETED,CARD,SUCCESS,308.47,30.85,0,56.44,0,362.91,0,FALSE,5,4,LUNCH,FALSE,FALSE
ORD20054,crust-crumble-001,CUST5290,SWIGGY,DELIVERY,2025-11-28T15:40:48,COMPLETED,WALLET,SUCCESS,365.76,36.58,49,45.63,83.38,430.3,17,TRUE,5,3,LUNCH,FALSE,FALSE
ORD20055,sweet-delights-001,CUST5124,WEBSITE,DELIVERY,2025-11-28T12:18:36,COMPLETED,CARD,SUCCESS,347.1,34.71,60,60.9,95.64,408.36,45,TRUE,5,6,LUNCH,FALSE,FALSE
ORD20056,sweet-delights-002,CUST5035,DRIVE_THRU,TAKEAWAY,2025-11-28T09:41:34,COMPLETED,CARD,SUCCESS,454.03,45.4,0,100.9,0,534.16,0,TRUE,4,1,BREAKFAST,FALSE,FALSE
ORD20057,sweet-delights-001,CUST5176,SWIGGY,DELIVERY,2025-11-28T21:22:02,CANCELLED,WALLET,FAILED,411.57,41.16,80,68.47,70.3,484.2,36,FALSE,,6,DINNER,FALSE,FALSE
ORD20058,golden-spoon-001,CUST5274,DINE_IN,DINE_IN,2025-11-28T19:47:00,COMPLETED,CASH,SUCCESS,3681.89,368.19,0,256.72,0,4331.64,0,TRUE,4,2,DINNER,FALSE,FALSE
ORD20059,sweet-delights-002,CUST5244,ZOMATO,DELIVERY,2025-11-28T12:45:43,COMPLETED,CASH,SUCCESS,192.92,19.29,43,41.48,10.77,226.96,27,TRUE,5,5,LUNCH,FALSE,FALSE
ORD20060,burger-blvd-001,CUST5149,WEBSITE,DELIVERY,2025-11-28T13:28:08,CANCELLED,UPI,FAILED,169.85,16.99,74,28.11,24.17,199.82,36,TRUE,,5,LUNCH,FALSE,FALSE
ORD20061,burger-blvd-001,CUST5166,DINE_IN,DINE_IN,2025-11-28T20:36:44,CANCELLED,UPI,FAILED,85,8.5,0,18.48,0,100,0,FALSE,,5,DINNER,FALSE,FALSE
ORD20062,burger-blvd-001,CUST5460,DRIVE_THRU,TAKEAWAY,2025-11-28T20:40:02,COMPLETED,UPI,SUCCESS,413.26,41.33,0,84.15,0,486.19,0,TRUE,5,6,DINNER,FALSE,FALSE
ORD20063,burger-blvd-001,CUST5235,SWIGGY,DELIVERY,2025-11-28T13:27:17,CANCELLED,CASH,FAILED,245.44,24.54,46,5.17,26.52,288.75,45,TRUE,,3,LUNCH,FALSE,FALSE
ORD20064,sweet-delights-001,CUST5151,ZOMATO,DELIVERY,2025-11-28T09:19:27,COMPLETED,CASH,SUCCESS,185.28,18.53,78,9.13,40.55,217.98,15,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD20065,bean-brew-001,CUST5338,TAKEAWAY,DINE_IN,2025-11-28T08:12:02,COMPLETED,WALLET,SUCCESS,389.61,38.96,0,24.05,0,458.36,0,FALSE,4,1,BREAKFAST,FALSE,FALSE
ORD20066,sweet-delights-002,CUST5270,WEBSITE,DELIVERY,2025-11-28T08:26:45,COMPLETED,WALLET,SUCCESS,344.58,34.46,51,26.67,52.56,405.39,22,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD20067,golden-spoon-001,CUST5033,RESERVATION,DINE_IN,2025-11-28T19:48:44,COMPLETED,WALLET,SUCCESS,3425.75,342.57,0,510.64,0,4030.29,0,TRUE,5,3,DINNER,FALSE,FALSE
ORD20068,sweet-delights-002,CUST5202,SWIGGY,DELIVERY,2025-11-28T13:30:07,COMPLETED,WALLET,SUCCESS,291.73,29.17,31,64.12,69.31,343.21,48,TRUE,5,2,LUNCH,FALSE,FALSE
ORD20069,noodle-nation-001,CUST5478,SWIGGY,DELIVERY,2025-11-28T20:10:31,COMPLETED,CASH,SUCCESS,301.7,30.17,49,72.28,85.59,354.94,27,TRUE,4,2,DINNER,FALSE,FALSE
ORD20070,sweet-delights-001,CUST5244,WEBSITE,DELIVERY,2025-11-28T07:57:45,COMPLETED,CARD,SUCCESS,219.85,21.99,59,6.85,20.88,258.65,24,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD20071,sweet-delights-001,CUST5212,WEBSITE,DELIVERY,2025-11-28T19:59:15,COMPLETED,CARD,SUCCESS,556.54,55.65,44,52.24,16.32,654.75,49,TRUE,5,5,DINNER,FALSE,FALSE
ORD20072,sweet-delights-001,CUST5462,DRIVE_THRU,TAKEAWAY,2025-11-28T13:01:02,COMPLETED,CASH,SUCCESS,299.73,29.97,0,45.55,0,352.62,0,TRUE,4,1,LUNCH,FALSE,FALSE
ORD20073,noodle-nation-001,CUST5116,ZOMATO,DELIVERY,2025-11-28T13:33:40,COMPLETED,CASH,SUCCESS,357.8,35.78,69,31.72,29.61,420.95,41,FALSE,5,5,LUNCH,FALSE,FALSE
ORD20074,bean-brew-001,CUST5220,DINE_IN,DINE_IN,2025-11-29T20:01:23,COMPLETED,CASH,SUCCESS,280.76,28.08,0,27.59,0,330.31,0,TRUE,4,1,DINNER,TRUE,FALSE
ORD20075,sweet-delights-001,CUST5463,ZOMATO,DELIVERY,2025-11-29T10:18:03,COMPLETED,CARD,SUCCESS,348.97,34.9,68,30.39,82.53,410.56,15,TRUE,5,5,BREAKFAST,TRUE,FALSE
ORD20076,crust-crumble-001,CUST5207,WEBSITE,DELIVERY,2025-11-29T20:32:53,COMPLETED,CARD,SUCCESS,409.96,41,79,74.76,15.05,482.3,28,TRUE,4,2,DINNER,TRUE,FALSE
ORD20077,bean-brew-001,CUST5159,DINE_IN,DINE_IN,2025-11-29T20:12:30,COMPLETED,CARD,SUCCESS,269.68,26.97,0,4.96,0,317.27,0,TRUE,5,3,DINNER,TRUE,FALSE
ORD20078,sweet-delights-002,CUST5376,SWIGGY,DELIVERY,2025-11-29T08:35:44,COMPLETED,WALLET,SUCCESS,296.9,29.69,50,48.53,13,349.3,25,TRUE,5,5,BREAKFAST,TRUE,FALSE
ORD20079,noodle-nation-001,CUST5387,ZOMATO,DELIVERY,2025-11-29T21:16:32,COMPLETED,CASH,SUCCESS,853.5,85.35,36,116.9,14.81,1004.12,19,TRUE,5,2,DINNER,TRUE,FALSE
ORD20080,bean-brew-001,CUST5097,DINE_IN,DINE_IN,2025-11-29T08:48:38,COMPLETED,WALLET,SUCCESS,301.8,30.18,0,3.05,0,355.06,0,TRUE,5,4,BREAKFAST,TRUE,FALSE
ORD20081,sweet-delights-002,CUST5316,DINE_IN,DINE_IN,2025-11-29T09:11:04,COMPLETED,WALLET,SUCCESS,386.88,38.69,0,95.43,0,455.15,0,FALSE,4,3,BREAKFAST,TRUE,FALSE
ORD20082,sweet-delights-001,CUST5474,DINE_IN,DINE_IN,2025-11-29T02:56:13,COMPLETED,WALLET,SUCCESS,337.38,33.74,0,80.25,0,396.92,0,TRUE,5,1,LATE_NIGHT,TRUE,FALSE
ORD20083,sweet-delights-001,CUST5205,SWIGGY,DELIVERY,2025-11-29T15:17:47,COMPLETED,CASH,SUCCESS,387.02,38.7,37,40.55,47.7,455.31,35,TRUE,4,2,LUNCH,TRUE,FALSE
ORD20084,sweet-delights-001,CUST5422,DRIVE_THRU,TAKEAWAY,2025-11-29T13:39:08,COMPLETED,UPI,SUCCESS,206.9,20.69,0,43.81,0,243.41,0,TRUE,5,3,LUNCH,TRUE,FALSE
ORD20085,sweet-delights-002,CUST5041,DINE_IN,DINE_IN,2025-11-29T05:18:53,COMPLETED,UPI,SUCCESS,290.9,29.09,0,69.24,0,342.23,0,FALSE,5,1,LATE_NIGHT,TRUE,FALSE
ORD20086,burger-blvd-001,CUST5282,DRIVE_THRU,TAKEAWAY,2025-11-29T15:34:55,CANCELLED,UPI,FAILED,308.69,30.87,0,3.86,0,363.17,0,FALSE,,6,LUNCH,TRUE,FALSE
ORD20087,sweet-delights-001,CUST5293,DRIVE_THRU,TAKEAWAY,2025-11-29T16:31:15,COMPLETED,CARD,SUCCESS,284.45,28.44,0,66.54,0,334.64,0,TRUE,4,1,SNACK,TRUE,FALSE
ORD20088,sweet-delights-002,CUST5355,SWIGGY,DELIVERY,2025-11-29T19:11:33,COMPLETED,CARD,SUCCESS,386.68,38.67,38,11.36,98.99,454.91,27,TRUE,5,4,DINNER,TRUE,FALSE
ORD20089,burger-blvd-001,CUST5267,DINE_IN,DINE_IN,2025-11-29T14:43:52,COMPLETED,UPI,SUCCESS,280.41,28.04,0,32.09,0,329.89,0,TRUE,4,5,LUNCH,TRUE,FALSE
ORD20090,sweet-delights-001,CUST5237,DINE_IN,DINE_IN,2025-11-29T09:08:56,COMPLETED,WALLET,SUCCESS,232.87,23.29,0,58.02,0,273.96,0,FALSE,5,1,BREAKFAST,TRUE,FALSE
ORD20091,burger-blvd-001,CUST5016,DINE_IN,DINE_IN,2025-11-29T12:38:05,COMPLETED,UPI,SUCCESS,302.31,30.23,0,30.22,0,355.66,0,FALSE,5,4,LUNCH,TRUE,FALSE
ORD20092,sweet-delights-002,CUST5463,ZOMATO,DELIVERY,2025-11-29T12:44:31,COMPLETED,UPI,SUCCESS,542.32,54.23,43,53.57,89.62,638.02,33,FALSE,5,6,LUNCH,TRUE,FALSE
ORD20093,sweet-delights-002,CUST5487,WEBSITE,DELIVERY,2025-11-29T13:02:53,COMPLETED,WALLET,SUCCESS,390.42,39.04,75,25.79,35.01,459.32,41,FALSE,4,2,LUNCH,TRUE,FALSE
ORD20094,sweet-delights-002,CUST5201,SWIGGY,DELIVERY,2025-11-29T13:27:43,COMPLETED,CARD,SUCCESS,155.49,15.55,37,27.32,70.7,182.92,28,TRUE,4,3,LUNCH,TRUE,FALSE
ORD20095,sweet-delights-002,CUST5138,DRIVE_THRU,TAKEAWAY,2025-11-29T12:11:46,COMPLETED,UPI,SUCCESS,335.41,33.54,0,62.79,0,394.6,0,TRUE,3,2,LUNCH,TRUE,FALSE
ORD20096,sweet-delights-001,CUST5071,WEBSITE,DELIVERY,2025-11-29T13:03:22,COMPLETED,WALLET,SUCCESS,376.23,37.62,37,33.95,43.8,442.62,28,FALSE,4,2,LUNCH,TRUE,FALSE
ORD20097,sweet-delights-002,CUST5394,WEBSITE,DELIVERY,2025-11-29T09:34:44,COMPLETED,UPI,SUCCESS,262.44,26.24,63,43.59,81.4,308.76,46,TRUE,5,6,BREAKFAST,TRUE,FALSE
ORD20098,noodle-nation-001,CUST5313,SWIGGY,DELIVERY,2025-11-29T14:16:34,CANCELLED,CASH,FAILED,349.36,34.94,33,85.41,42.43,411.01,46,TRUE,,5,LUNCH,TRUE,FALSE
ORD20099,bean-brew-001,CUST5191,TAKEAWAY,DINE_IN,2025-11-29T20:08:47,COMPLETED,CASH,SUCCESS,361.71,36.17,0,17.95,0,425.55,0,FALSE,5,4,DINNER,TRUE,FALSE
ORD20100,crust-crumble-001,CUST5225,DRIVE_THRU,TAKEAWAY,2025-11-29T18:09:43,COMPLETED,CARD,SUCCESS,546.96,54.7,0,20.21,0,643.48,0,FALSE,4,2,SNACK,TRUE,FALSE
ORD20101,sweet-delights-001,CUST5211,DINE_IN,DINE_IN,2025-11-29T13:01:37,COMPLETED,CASH,SUCCESS,213.83,21.38,0,8.55,0,251.57,0,TRUE,5,4,LUNCH,TRUE,FALSE
ORD20102,sweet-delights-001,CUST5132,SWIGGY,DELIVERY,2025-11-29T06:52:34,COMPLETED,UPI,SUCCESS,306.65,30.67,30,22.14,44.91,360.77,21,TRUE,5,3,BREAKFAST,TRUE,FALSE
ORD20103,sweet-delights-002,CUST5138,WEBSITE,DELIVERY,2025-11-29T09:13:00,COMPLETED,WALLET,SUCCESS,279.02,27.9,55,51.26,63.61,328.26,37,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD20104,crust-crumble-001,CUST5057,ZOMATO,DELIVERY,2025-11-29T14:59:18,COMPLETED,CASH,SUCCESS,523.06,52.31,74,69.24,84.31,615.37,49,TRUE,5,2,LUNCH,TRUE,FALSE
ORD20105,noodle-nation-001,CUST5282,DUNZO,DELIVERY,2025-11-29T12:51:43,COMPLETED,CASH,SUCCESS,286.42,28.64,38,51.31,51.34,336.96,47,TRUE,5,2,LUNCH,TRUE,FALSE
